"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
77428.2,45106,112498,26067.6,19254,88727.9,221.56,215.18,1411.5,5715.06,2103.66,14528.3,330.75,1254.24,717.8
75393.6,49319,100184,14727.2,11619,83067.4,327.7,56.84,985.5,9890.4,1719.9,4102.8,185.25,3436.68,718.2
152399,101527,98374,24684.7,18755,86256.1,925.68,335.24,1687.5,9686.82,2627.04,14063.4,455.25,8298.42,718.2
80707.8,47570,111189,20831.5,15954,85571.7,478.5,286.52,1546.5,16042.3,3116.88,15689.7,317.25,5264.22,718.2
69282.5,42099,107853,12926.9,9991,84794.3,669.32,158.34,2026.5,6453.72,1493.7,4849.26,352.5,4570.8,718.4
87905.6,58478,98515.4,15500.2,11882,85492.2,87,100.34,773.25,1770.6,893.88,8913.06,231,544.44,718.5
103917,73610,92518.7,16904.9,13578,81593.9,109.62,154.86,1149,9927.84,2419.56,20208.2,283.5,843.18,718.7
45564.1,28164,106025,16507.9,12032,89915.5,186.76,106.72,1994.25,21159.1,3800.16,10813.9,322.5,1306.5,718.8
118627,71185,109214,29974.6,21745,90338.8,972.08,546.94,1472.25,7341.36,2623.14,25911.6,459,10406,718.9
107056,66784,105056,21202,16324,85119.6,872.9,181.54,2100,18443.1,4017,11793.6,456.75,4662.06,719.1
77430.9,45281,112067,23291.6,17505,87200.1,321.32,174,2971.5,37709.9,6452.94,23620.7,288,1942.2,719.1
76744.8,50811,98985.4,16504,13211,81871.7,113.1,157.18,1335.75,12757.7,2516.28,7658.82,207,1691.82,719.1
176462,95430,121184,26391.3,17766,97353.4,1874.56,319.58,2033.25,8870.94,3061.5,18810.5,572.25,16689.7,719.3
139711,76443,119777,28562,20351,91977.9,1022.54,162.98,3306.75,38624,6537.96,8343.66,499.5,9140.82,719.4
126532,87954,94281.4,34473.7,25270,89405.1,1184.36,378.74,3465.75,35439.3,6753.24,21870.4,630.75,11412.2,719.5
43626.1,20685,138220,21783.1,13977,102137,117.74,101.5,1979.25,16079.7,3524.04,14763.1,396.75,1253.46,719.6
95436.6,58482,106948,21952.3,17174,83770.1,957,153.7,1770.75,5137.86,2042.04,7329.66,540,6162.78,719.6
97908.4,57667,111269,25939.7,19331,87940.8,-17.98,29.58,1747.5,12072.1,2396.16,4438.98,360.75,862.68,719.7
78287.7,40514,126639,26840.6,18850,93316.9,457.04,78.88,2439,27721.2,5095.74,14440.9,404.25,2986.62,719.7
114322,54674,137035,39287,21794,118139,1201.18,291.74,3009.75,17217.7,4608.24,20751.1,678.75,14217.8,719.7
152801,82755,121008,42723.7,29975,93409.2,514.46,298.12,4111.5,38887.7,7551.96,16275.5,746.25,2733.12,719.7
109959,69342,103924,19344.8,14606,86798.5,509.82,267.38,1492.5,7750.86,2652.78,16906.5,435,4243.2,719.7
73276.8,41949,114479,26113.6,18889,90602.1,796.34,291.74,3438,45813.3,8032.44,27709.5,392.25,7422.48,719.8
108423,63462,111967,28987.1,19990,95032.6,559.7,302.18,2082,10569.8,3204.24,13547,549.75,6537.18,719.8
90631.1,62542,94969.8,12901.2,10158,83234.2,359.02,154.86,1035.75,10459.8,2232.36,10958.2,204.75,1751.88,720
112057,65524,112078,25560.6,19476,86010.4,965.7,248.24,2149.5,25903.8,4394.52,11408.3,300,13444.1,720
67519.9,35396,125014,24403.9,17024,93945.7,1621.68,317.84,1636.5,11468.3,2584.92,11481.6,442.5,14889.4,720
109518,72257,99331.2,18206.8,13989,85295.5,479.08,204.16,1421.25,12776.4,2521.74,7274.28,239.25,5484.18,720.2
84713.7,57350,96805.5,15183.5,12262,81150.3,87,80.62,1305,15714.7,2774.46,5350.02,193.5,613.86,720.3
122703,83983,95751.3,17316,13647,83155.4,328.28,131.08,1844.25,19482.1,3432,7633.08,333,1113.84,720.4
128836,71265,118479,23164.4,16353,92833.4,210.54,100.34,4141.5,60808,9432.54,9374.04,411,1539.72,720.6
85113.6,54427,102486,20376.7,16399,81432.3,317.84,187.34,1156.5,10201.6,2123.94,8560.5,226.5,1916.46,720.9
72947,34382,139045,33777.9,20686,107013,1858.32,500.54,3284.25,35155.4,6608.94,24678.4,576.75,16401.1,721
109898,66088,108980,17972,13852,85028.3,675.7,192.56,1575,13719.4,2721.42,7527.78,350.25,6285.24,721
86976.1,47182,120810,25615.2,18698,89780.6,514.46,309.72,2156.25,14153.9,3605.94,18379.9,483.75,4125.42,721.1
56504.6,31429,117824,34606.3,23461,96669.2,476.18,219.82,2267.25,7468.5,3088.02,18902.5,608.25,2492.1,721.1
100662,50968,129434,33852,20232,109654,787.64,331.76,2398.5,16828.5,4324.32,25047.4,553.5,8980.14,721.1
126268,70160,117946,27833.5,19728,92462.4,777.78,201.26,3013.5,34105.5,5952.96,15571.1,405,7856.94,721.2
104421,61637,111027,30151.7,23073,85642.1,835.2,258.1,2091,11342.8,3318.12,12734.3,536.25,8290.62,721.3
182116,108956,109541,29912.2,22232,88175.9,1838.02,463.42,3819,45861.7,7999.68,21896.9,549.75,17904.9,721.3
70924,53331,87155.2,18879.1,14327,86358.8,254.04,55.68,1711.5,13218.7,2382.12,5179.98,235.5,986.7,721.5
101110,48570,136429,42470.2,26826,103755,402.52,256.94,4374.75,49321.7,8474.7,15071.2,694.5,2720.64,721.6
147865,87951,110180,36690.4,25611,93887.1,985.42,219.82,2807.25,28995.7,5667.48,15756.8,438,8685.3,721.6
86034.3,53338,105710,16408.1,12634,85113.2,708.18,215.76,1770,20202,3462.42,9729.72,237,5228.34,721.7
90796.3,51786,114904,27941.9,20078,91204.5,1764.94,298.7,1554.75,9563.58,2149.68,11905.1,393.75,19943,722.3
131771,86608,99710.8,15481.4,12244,82864.4,182.12,116,2220,28178.3,4650.36,7738.38,298.5,1755,722.3
102477,54562,123088,27250.9,15190,117572,1394.9,501.7,4338.75,44486.5,8518.38,27663.5,705,14661.7,722.4
90463.8,48619,121941,46033.3,28427,106126,1621.1,301.6,2333.25,10934.8,3325.92,10962.9,627,12743.6,722.6
58680.6,31733,121189,29839.7,21217,92170.1,327.12,103.82,2475.75,25052,4486.56,11331.1,364.5,1515.54,722.6
84410.4,47830,115658,24395.3,19282,82915.1,315.52,182.7,2346,26337.5,4737.72,8661.9,366,2146.56,722.6
75306.6,47059,104875,16238.8,12531,84927.6,410.06,277.24,1329,14849.6,2671.5,17649.1,216,5203.38,722.7
119845,72602,108181,17706.8,13626,85163,455.3,86.42,2287.5,29388.8,4689.36,12155.5,288,3241.68,722.9
106954,58006,120839,31355.2,20386,100799,802.72,224.46,4598.25,62964.7,10351.4,17776.2,603,7434.96,723.1
145194,86592,109888,29335,20628,93198.6,804.46,160.08,2717.25,33097,5484.96,9828.78,366,5000.58,723.9
131854,81247,106357,23308,17199,88813.9,625.24,214.6,1660.5,11234.3,2454.66,10180.6,401.25,5486.52,724
123903,75905,106978,21320.5,15682,89099.7,581.74,239.54,2118,22675.4,4639.44,18337.8,378,6100.38,724.4
138581,82004,110751,26523.9,19156,90742.9,1324.72,296.38,1945.5,16720.9,3525.6,14576.6,490.5,14127.4,724.4
113269,60618,122459,38755.1,25454,99782.1,775.46,274.34,5437.5,75582,11636,10499.6,630,9893.52,724.6
122893,74911,107513,25321.1,19231,86290.2,457.62,336.98,1803,13397.3,3350.88,22524.1,369,6163.56,724.6
72167.7,40423,117002,21127.9,15059,91947.4,549.26,263.9,1461,11320.9,2620.02,12555.7,243,7357.74,724.9
88121.9,42150,137014,39406.4,23078,111905,1579.92,659.46,3189.75,29297.6,6653.4,45559,569.25,13219.4,725
108719,62463,114068,33871.5,24923,89066.4,482.56,348,1901.25,13206.2,3578.64,24768.9,500.25,5743.92,725
80722.1,47834,110595,22567.7,15226,97136.4,901.32,401.94,1560,10524.5,2680.08,17294.9,363.75,9777.3,725
125305,61166,134257,58932.9,30334,127323,2638.42,507.5,5260.5,45169,8934.12,21215.2,1091.25,29031.6,725.2
131719,90562,95319.4,19340.1,14950,84780.8,194.3,111.36,2033.25,27979.4,4786.86,7784.4,296.25,1242.54,725.4
78293.8,44898,114283,19784.7,14418,89930,212.28,128.18,1345.5,10338.9,2389.92,14542.3,310.5,991.38,725.5
120372,78166,100922,17663.1,13666,84704.3,668.74,251.72,1489.5,13574.3,2856.36,14291.2,356.25,5818.8,725.5
140540,76970,119662,40704.3,27162,98210.6,1037.62,240.12,2838.75,20361.1,4306.38,6580.08,662.25,9277.32,725.7
136971,73727,121754,31472.2,21503,95919.8,281.88,153.12,3483.75,37709.1,6745.44,7069.92,606.75,1883.7,725.7
110709,58654,123698,45872.6,28158,106766,805.04,241.86,2092.5,8424.78,2897.7,16767.7,574.5,5021.64,725.7
143035,92823,100987,17795.7,13795,84542.1,1249.32,190.82,4260,66995.8,10446.5,14571.2,334.5,11375.5,725.9
107879,52643,134300,42492.8,26195,106311,1498.72,330.02,4549.5,54063.4,9375.6,22615.3,604.5,12416.8,725.9
121646,78008,102197,21632.5,16712,84831.8,568.98,174,1721.25,16979.8,3062.28,9613.5,306.75,3322.8,726.2
74339,46751,104209,17423.6,12479,91503.8,814.9,258.1,1713,3459.3,1789.32,8997.3,505.5,6059.82,726.2
86781.6,48133,118158,32870,21957,98108.4,1202.92,332.92,2129.25,14726.4,3536.52,15444,522.75,10810.8,726.2
46809.8,37194,82479.2,6175.26,5422,74640.7,17.4,10.44,618.75,7507.5,1395.42,3433.56,109.5,288.6,726.3
131416,76299,112878,24116.8,17551,90053,904.22,280.14,2923.5,34842.6,5830.5,7737.6,378.75,8588.58,726.4
100261,75198,87378.9,21513.2,16878,83534.1,468.64,89.9,1110.75,8199.36,1765.92,7367.1,265.5,5039.58,726.4
85611.3,47234,118784,25656.5,17558,95764.2,288.26,74.82,1940.25,20617.7,3622.32,8480.94,392.25,2301,726.7
117040,62878,121988,33838,22622,98028.7,1137.96,566.08,1896.75,12324,3487.38,33579.8,424.5,15251.3,726.7
107376,67018,105002,19340.9,14634,86615,255.78,322.48,1620,14532.2,3173.82,14701.4,313.5,2783.04,726.9
110061,69790,103352,18306.6,13790,87000.8,320.16,73.66,1895.25,15299.7,3066.18,5807.88,396,1435.98,727.1
181403,106258,111883,42225.3,29718,93117.9,578.84,209.96,3163.5,9051.12,3964.74,6846.06,868.5,4070.82,727.1
163516,87319,122724,32046.3,23619,88919.4,331.18,150.8,3784.5,37404.1,6672.12,5236.92,597.75,2379.78,727.2
77800.2,45880,111131,25008.4,17768,92241.5,232.58,122.38,1393.5,7329.66,2079.48,7715.76,419.25,1138.8,727.5
150393,91088,108205,38411.9,27940,90098.8,201.26,153.7,2848.5,30700,5442.84,10599.4,509.25,1688.7,727.7
129608,75530,112458,29019.9,20762,91602.4,769.08,174,2011.5,11995.6,3130.92,9303.84,547.5,5570.76,727.7
146613,86011,111712,25652.6,18171,92519.5,1023.12,554.48,2650.5,24860.2,5571.54,30686.8,560.25,11710.1,727.7
117847,63940,120788,28295.3,19216,96500.8,563.76,182.12,2722.5,26736.1,5059.86,14201.5,504.75,3797.82,727.9
61978.6,38162,106437,32107.1,18130,116060,3186.52,818.96,2201.25,9026.94,3432.78,38969.6,543.75,29789,728.2
109611,73703,97464.6,16907.3,13479,82204.6,787.64,219.24,974.25,6097.26,1426.62,7079.28,222.75,5767.32,728.4
87698.2,51749,111063,16510.3,12193,88740.8,240.7,146.16,1986.75,23675.3,3916.38,6153.42,371.25,1542.06,728.5
88999.8,47007,124081,32352.8,18991,111646,808.52,492.42,5748,71794.3,12022.9,40838.5,558.75,7391.28,728.5
88504,57939,100109,15266.2,11927,83883.9,121.8,98.02,1704,21348.6,3684.72,7606.56,252,909.48,728.6
84184.7,44781,123202,29565.1,20781,93238,615.96,233.16,1537.5,13185.9,3007.68,14437.8,327,5683.08,728.6
55933.4,36095,101556,11277.2,7951,92952.5,263.32,169.94,1159.5,5271.24,1500.72,8840.52,272.25,3393.78,728.7
60123.6,42537,92631.3,7428.72,6285,77462,445.44,107.3,675.75,7480.98,1388.4,5408.52,158.25,4683.9,728.9
82284.8,54878,98265.5,17679.5,13914,83271.7,689.04,160.66,1918.5,11825.6,2726.1,6108.96,485.25,3008.46,729
143868,97804,96402.1,25141.7,19528,84375.7,930.32,367.14,1341,4095,1799.46,14620.3,400.5,8300.76,729.2
134583,79775,110561,27933.4,20415,89671.4,628.14,214.6,1518,9237.54,2244.84,12576.7,384.75,7119.84,729.2
89403,54752,107012,24960,17728,92270.9,858.98,332.34,1345.5,4836.78,1682.46,8516.82,375,7594.86,729.4
88840,44254,131564,31537,19898,103870,2044.5,349.16,4108.5,50081.5,8688.42,26700.2,531,17876,729.5
144091,96563,97792.8,19691.1,14823,87059,221.56,110.78,2118,25169,4362.54,5707.26,379.5,1351.74,729.7
111706,70834,103351,22828.3,16870,88682.4,294.64,139.78,1815,14781,2634.06,5686.98,474.75,2574.78,729.7
112042,69839,105138,16961.9,13003,85489,512.72,113.68,1224.75,9714.9,2122.38,8643.18,308.25,4998.24,729.8
145111,74386,127846,52211.6,32566,105071,2014.92,632.78,3769.5,41308.8,8235.24,44007.6,730.5,20358.8,730
72020.8,37954,124360,22233.9,14946,97492.4,573.62,176.9,3108.75,17309.8,3989.7,18145.9,582,3863.34,730.1
200172,111355,117808,42505.3,24943,111680,3029.34,747.62,6223.5,79166.9,13737.4,36602.3,894,30668.8,730.3
73247.6,54814,87575.3,9125.22,7726,77404.9,216.92,117.74,1263,15942.4,2683.98,3552.12,138.75,1779.18,730.5
102441,66212,101395,22964.8,17892,84116.8,409.48,232,1881.75,22853.2,4094.22,15997.8,246,5662.8,730.5
145430,82482,115551,19551.5,13894,92221.5,339.3,190.24,3921,48466.1,8338.2,17280.1,486.75,2283.84,730.7
71639.4,46262,101486,25137.8,17490,94192.9,348,123.54,1552.5,5755.62,2013.18,12279.5,412.5,1087.32,730.9
135309,88202,100538,26926.4,20538,85921.1,278.4,361.34,2045.25,19358,4547.4,35906.5,352.5,1434.42,731
96620.5,59111,107123,24714.3,18615,87009.2,98.6,47.56,1240.5,7119.84,1717.56,5217.42,324,928.98,731.1
133505,82528,106017,25424.9,18528,89931.2,810.84,302.18,2272.5,18706.7,3824.34,16043.8,432,6560.58,731.3
102691,55159,122010,26615.9,17411,100184,572.46,259.26,3163.5,32929.3,6334.38,20011.7,561.75,6863.22,731.6
99926,57953,113001,27173.6,19681,90485.8,636.26,323.06,1494,9862.32,2652,22343.9,342.75,7489.56,731.7
59484.4,31296,124564,21447.7,14608,96220.8,766.18,239.54,2533.5,23538.8,4748.64,15993.1,537,7268.04,731.7
80731,55964,94539.1,15802,12568,82399.8,208.22,80.62,764.25,4962.36,1038.18,5055.18,180,1558.44,731.8
107707,56466,125007,33682.7,23046,95783.7,858.98,366.56,4385.25,57133.4,9632.22,23714.3,528,9627.54,731.9
99331.7,65371,99582.4,18456.4,14411,83932.8,287.68,81.2,1231.5,5548.14,1657.5,5825.82,292.5,2568.54,732
93750.9,48180,127523,26903.8,17812,98987.5,1155.94,196.62,1884.75,11983.1,2985.84,15360.5,449.25,8458.32,732.2
115341,75917,99569,19372.1,15293,83016.3,733.7,214.02,1449.75,12397.3,2579.46,10214.1,264,7959.9,732.3
109615,69280,103691,20388.4,15332,87149.5,393.24,194.88,1327.5,9726.6,2318.94,12524.5,327.75,3198,732.4
81164.1,59562,89304.8,9769.5,8106,78985.2,75.4,118.32,702.75,5442.84,1347.06,10002.7,186,1863.42,732.4
198708,111214,117094,57983.6,34618,109770,1445.36,329.44,3837,16863.6,5068.44,14552.5,964.5,10363.9,732.8
119478,63592,123130,30191.5,19720,100336,353.8,222.14,3045,33469.8,6047.34,15772.4,517.5,4275.18,732.9
98236.2,50835,126645,38828.4,25011,101742,397.3,176.9,2009.25,3518.58,2274.48,9864.66,652.5,1969.5,732.9
104332,55550,123087,32798.2,23710,90656.4,425.14,113.1,4587.75,30785,6278.22,3959.28,920.25,3318.12,733.1
159816,96903,108085,33770.1,23799,92993.7,1082.86,222.72,2901.75,34832.5,5737.68,8521.5,447,11545.6,733.1
103581,63266,107298,16893.2,13138,84268.2,674.54,143.26,1219.5,7864.74,1929.72,8035.56,245.25,6507.54,733.5
104739,53784,127625,33302.1,22520,96913.3,541.72,194.3,2898.75,9799.92,3284.58,7332.78,618,2442.18,733.6
107855,55991,126242,30125.9,18195,108510,1465.66,262.74,4082.25,49105.7,8389.68,17681,586.5,11193.8,734.1
103169,67838,99668,19429,14670,86796.2,173.42,84.1,1059,7739.94,1915.68,11246,207.75,737.1,734.7
72309.2,46950,100934,15383.9,12262,82221.6,408.9,118.32,1144.5,12562.7,2257.32,3350.1,199.5,4222.92,734.8
116597,65578,116522,31295.2,22250,92178,570.72,193.72,1466.25,8374.08,2331.42,12372.4,396,5577.78,734.9
105338,64975,106248,18636.5,14623,83523.5,620.6,252.3,1513.5,15213.9,2953.86,13479.2,249.75,6598.8,735.1
83359.2,41130,132823,28544.9,18574,100717,1223.22,400.78,3304.5,38818.3,7013.76,23559.9,467.25,10344.4,735.4
116234,55772,136584,62627.8,37132,110535,530.7,194.88,4224.75,36088.3,7051.98,16044.6,845.25,4227.6,735.9
179934,103962,113428,24411.7,18330,87280,303.92,248.82,2910.75,29682.9,5606.64,17647.5,482.25,1616.94,736
64569.4,39155,108074,17517.2,13255,86609.6,179.8,42.92,991.5,6052.02,1655.16,11035.4,205.5,694.98,736.5
60918.5,37309,107008,16490.8,12173,88781.6,409.48,119.48,1136.25,4467.84,1914.9,9966.84,360.75,2244.06,736.5
106869,70524,99310.2,20826,15580,87602.9,552.16,123.54,1466.25,12893.4,2946.06,10003.5,299.25,2554.5,736.5
87311.3,51635,110817,16943.9,12647,87802.5,872.9,137.46,2107.5,25683.8,4309.5,8438.04,336.75,7445.1,736.9
89309.2,58235,100506,18069.5,14347,82540,521.42,117.74,2123.25,29171.2,4577.04,6103.5,258.75,2817.36,737.2
162664,100338,106244,23663.6,17730,87468.7,447.18,222.14,4043.25,57706,9629.1,20244.9,471.75,2406.3,737.2
128450,74088,113623,26050.4,18716,91218.3,172.26,79.46,2100,20917.3,4157.4,9365.46,318,1299.48,737.3
107798,69117,102213,20790.9,15881,85797.6,451.24,98.02,2485.5,7005.18,3030.3,5146.44,771.75,3019.38,737.7
146394,80319,119450,42940.6,28303,99429.5,751.68,345.1,4068.75,43492,8122.92,27219.7,622.5,4782.96,737.8
85227.1,40797,136908,51969.1,25165,135341,2894.78,510.4,4617,45810.2,8728.98,32200,826.5,27874.9,737.9
74081.9,51638,94020.5,12661,10422,79615.1,126.44,63.22,799.5,1567.02,858,2997.54,235.5,1443,738
193111,104415,121206,73978.3,39231,123582,1015.58,405.42,4431.75,30290.5,7526.22,30756.2,994.5,6765.72,738.3
89070.5,59683,97805.5,13925.3,11235,81229.3,341.62,125.28,2560.5,39953.2,5984.94,7756.32,204.75,3158.22,738.4
87055,46473,122764,30652.4,19325,103950,646.12,325.96,3372.75,37578.8,7063.68,22748.7,530.25,6721.26,738.5
65308.6,39946,107146,12807.6,9950,84357.7,165.88,136.3,1813.5,26183.8,4024.8,6647.94,243,3038.88,739
101511,60498,109964,31165.7,20166,101283,1154.78,379.9,2511,19191.9,4392.18,18038.3,522.75,12539.3,739.3
116927,67870,112906,33224.1,23866,91233.3,670.48,194.88,1968.75,7729.8,2839.98,14433.9,579,3134.04,739.4
98876.8,65331,99187,11877.1,9731,79989.2,459.36,83.52,1983,26835.1,4292.34,6170.58,270,4170.66,739.4
61530.5,41870,96309.1,12040.9,10046,78549.6,287.68,51.62,897.75,6655.74,1531.92,7168.2,231.75,2056.86,739.4
83147.7,50711,107455,17008.7,13431,82993.1,483.14,82.36,926.25,1288.56,1076.4,5981.82,321,2378.22,739.6
135701,76935,115595,43279.1,25091,113042,2513.14,350.32,2337.75,11156.3,3268.2,16991.5,658.5,25247,739.6
156112,92579,110511,33495.5,23415,93750.3,645.54,241.28,3534,45704.1,7516.08,13022.9,478.5,7860.06,739.9
122946,66930,120385,26146.4,18502,92613.2,483.14,112.52,3433.5,45765.7,7608.9,10618.1,440.25,3460.08,740.3
109694,65077,110467,22237.8,15457,94285.8,926.84,217.5,2643.75,31743.7,5654.22,14687.4,366.75,9097.92,740.3
107207,67351,104318,15539.2,11843,85989.6,893.2,107.3,1208.25,5864.82,1311.18,6983.34,262.5,6841.38,740.4
61008.2,29369,136138,40088.9,21677,121201,929.74,311.46,3016.5,28492.6,5499,20198.9,544.5,10358.4,740.5
86721.1,59394,95689,14433.9,11430,82759.4,86.42,77.14,940.5,8005.14,1477.32,3206.58,160.5,954.72,740.5
99047.4,64855,100087,15613.3,12259,83467.7,186.76,214.02,1704,19507,3830.58,20486.7,321.75,897,740.7
170276,92607,120501,26498.2,17595,98697.5,1210.46,530.7,4308,51891.1,9162.66,19778.5,581.25,12305.3,741.2
109934,72792,98975.9,17350.3,13980,81335.5,990.64,137.46,1050.75,4833.66,1380.6,4110.6,290.25,8123.7,741.4
96686.5,63626,99588.9,15468.2,12474,81266.9,316.68,59.74,1479.75,18365.1,3151.2,4580.16,214.5,3073.2,741.5
112663,66379,111232,28234.4,20299,91155.8,323.06,142.68,1885.5,18076.5,3393,7497.36,363,3322.02,741.5
134883,71647,123378,30521.4,20139,99322.2,400.78,159.5,2268,11936.3,3432,15741.2,523.5,2108.34,741.6
130684,64208,133387,34890.2,23076,99088.4,1757.4,382.8,3732.75,35180.3,6498.96,17272.3,681.75,19092.1,741.7
77689.3,54158,94011,10310,8346,80958.4,163.56,109.62,807.75,4180.8,1166.1,3070.08,237.75,925.08,741.7
127189,70623,118027,28927.1,20607,91996.2,1851.36,494.16,2288.25,23801.7,4526.34,17455.6,407.25,21577.1,741.8
120253,68135,115666,26290.7,19047,90459.7,604.94,137.46,2176.5,22244.8,4063.02,6387.42,447.75,7717.32,741.9
53133.2,34193,101838,16961.1,12293,90422.4,216.34,122.38,1356,7490.34,1918.8,8493.42,312.75,2398.5,742
108266,68913,102961,45461.5,22565,132035,843.9,417.6,4041,38686.4,7566,23366.5,798,6881.16,742.1
151900,84724,117499,44385.1,29748,97782.1,602.62,346.84,2748.75,15823.1,4030.26,21205.9,645.75,6074.64,742.2
153327,79581,126267,39830.7,22638,115308,1151.88,539.98,4008.75,29250.8,7046.52,34790.3,835.5,9770.28,742.5
110405,68511,105611,21651.2,16719,84869.6,820.7,139.2,942.75,1249.56,1090.44,7812.48,266.25,8658,742.7
99398.3,74811,87075,14257.6,11835,78951.2,347.42,214.02,1602.75,16273.1,3226.86,11296,236.25,4884.36,742.7
87204.6,50411,113369,25634.7,17279,97227.6,217.5,288.84,1900.5,19052.3,3812.64,14600,392.25,1028.82,742.8
129222,69699,121504,34295,24067,93387.6,1137.96,313.78,3706.5,42053.7,7567.56,18787.1,598.5,11402.8,742.8
96060.2,48299,130342,48197.8,29503,107063,5785.5,991.8,2175.75,2958.54,2515.5,29830.3,712.5,60367.3,742.9
126531,73357,113041,27910,19741,92655.3,1104.9,155.44,1573.5,7314.84,2247.18,7459.14,444.75,9996.48,742.9
86805.4,54514,104356,43428.1,28662,99298.8,1365.32,506.92,2259.75,10021.4,2854.02,24089.5,519.75,14533.7,742.9
107246,53687,130915,37718.5,24455,101080,886.82,579.42,2769,16684.2,5152.68,45258.7,661.5,10370.9,743.2
108885,68358,104390,19358,15138,83805.6,283.04,81.2,1644.75,8840.52,2343.12,6419.4,360,1628.64,743.2
113859,66499,112210,33887.9,24243,91609,320.74,278.4,2008.5,8032.44,2512.38,10883.3,494.25,1850.94,743.3
134911,86431,102296,27101.1,20063,88526,578.26,180.38,1524,9289.02,2445.3,13620.4,375.75,5091.84,743.3
149494,80171,122204,25920.2,18191,93381.6,1896.02,605.52,5184,77749.6,12701.5,39379.1,491.25,21035.8,743.5
45560.7,24618,121288,16050.8,11630,90447.8,305.08,153.12,1492.5,16803.5,2829.84,6357,258,3459.3,743.6
120567,60306,131024,30354.5,19750,100725,582.9,497.06,2622.75,19872.1,4819.62,31108.7,588,4786.86,743.6
136721,88507,101236,24846.1,18747,86857.4,1370.54,528.96,2445.75,23751.8,4805.58,19348.7,460.5,12678.1,743.9
89628.1,47590,123426,28108.1,18726,98370.8,423.98,254.62,4530.75,61801,10367,26900.6,548.25,4865.64,744
69540.9,39935,114121,15247.4,11211,89131.8,718.62,193.72,1146.75,10530.8,2113.02,8872.5,242.25,7874.88,744.1
98111.8,67318,95514.6,17621,14182,81427.8,190.24,47.56,897.75,5866.38,1340.82,3171.48,228.75,1891.5,744.1
47525.2,27395,113693,22158.2,16775,86567,796.34,146.74,1284.75,5171.4,1825.98,12652.4,387.75,5939.7,744.2
107131,62293,112708,19797.2,13857,93629.8,255.78,21.46,1521.75,7909.98,1932.06,6674.46,351.75,1283.1,744.2
148241,92284,105274,24050.5,17756,88768.6,599.14,305.08,2835,33297.4,6263.4,25442.8,415.5,5425.68,744.4
157632,96471,107085,27360.8,20227,88649.8,957.58,285.36,1605,10623.6,2500.68,13151.6,372.75,7683.78,744.6
71596.5,46046,101901,12675.8,10010,82989,382.22,89.9,993,8991.84,1842.36,7699.38,231.75,2843.1,744.6
121000,67911,116768,35757.5,23075,101556,780.1,220.4,2316.75,8117.46,2971.8,18497.7,578.25,6075.42,744.6
108762,64195,111034,28353,20227,91864.4,121.8,124.12,2775,31448,5433.48,12780.3,433.5,1627.86,744.7
142622,85642,109139,21404.8,16190,86645,291.16,272.02,2578.5,22824.4,4837.56,11489.4,510,2527.2,744.7
122925,74423,108246,21687.9,15315,92806.9,526.64,211.7,1080,5601.96,1659.06,13643.8,247.5,3404.7,745.3
90026.6,63726,92583.6,19720.7,15290,84527,455.88,80.04,709.5,2803.32,1189.5,7126.08,220.5,2141.88,745.4
58677.2,32126,119700,23529.5,16110,95718.7,591.6,254.04,1192.5,2405.52,1166.88,5775.9,348,5059.08,745.5
139247,77663,117504,21743.3,15983,89155.2,368.88,127.02,4158.75,54203.8,9011.34,9572.94,473.25,2430.48,745.5
117962,70731,109298,25777.4,18891,89426.2,160.08,179.8,2771.25,38276.9,5984.16,11314.7,351.75,1205.88,745.7
131762,73479,117519,29381,19559,98446.5,922.2,229.68,2521.5,25085.6,5055.96,16414.3,544.5,8363.94,745.8
122758,69571,115638,29749.2,19447,100254,1017.32,282.46,3037.5,27931.8,5436.6,11817,590.25,6074.64,745.8
111612,76342,95813.5,15805.9,12966,79890.2,629.88,172.84,1071.75,7114.38,1652.04,7570.68,252.75,6739.98,746.2
129860,80010,106368,50781.1,32638,101967,1059.08,269.12,4264.5,47853,8228.22,16600,607.5,9982.44,746.3
148475,86372,112657,20576.4,15492,87044.6,172.84,148.48,1610.25,10145.5,2555.28,8236.8,409.5,1609.14,746.4
88763.1,44823,129781,39537.4,23411,110680,466.32,223.88,3289.5,29678.2,5984.94,21922.7,685.5,2283.06,746.6
104214,59880,114058,17835.5,12364,94537.8,951.2,387.44,3840.75,54043.9,9128.34,17075.8,437.25,12260,746.7
136165,73755,120991,25705.7,18251,92304.4,842.74,384.54,1722.75,7310.16,2843.88,19032.8,461.25,6183.06,746.9
82122.2,49343,109072,20415.7,15183,88122.5,538.24,90.48,2091.75,24444.4,4329.78,7282.08,292.5,5870.28,746.9
126735,69735,119104,39609.2,23767,109220,1218.58,334.08,3897,42146.5,7260.24,19409.5,598.5,12445.7,747.2
114832,71306,105540,20908.7,15994,85674.1,898.42,187.34,1461.75,10855.3,2434.38,9824.1,309.75,7083.96,747.3
123669,74329,109039,17174,13017,86465.2,553.9,119.48,1318.5,11905.1,2236.26,4196.4,256.5,5533.32,747.4
