"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
71011.7,49511,93995.8,13234.3,10807,80255.4,596.24,69.02,2874,9979.32,3580.98,3814.98,918,2270.58,1177.2
102278,57969,115629,30340.4,20641,96332.1,396.14,248.24,2585.25,19447,3939,11494.1,518.25,2829.84,1177.6
107842,78539,89987.5,19567.9,15515,82655.4,840.42,201.26,1200,5828.16,1963.26,12564.2,325.5,7735.26,1178.3
73693.6,37487,128834,29924.7,19679,99656.8,815.48,302.76,3000,16546.1,4382.04,19835.4,875.25,8934.9,1179.5
86704.8,51271,110828,42509.2,25939,107401,668.16,529.54,3299.25,14962.7,5037.24,38149,776.25,2683.2,1179.5
67005.8,38873,112965,25472.5,18697,89285.1,1096.2,308.56,2841,15237.3,4031.82,10409.9,639.75,7982.52,1182
54040.3,31221,113436,27863.9,18161,100550,1367.06,256.94,3888,27438.1,6027.06,12038.5,777,5740.02,1182.3
89372.4,49975,117201,32228,22743,92868,1862.38,588.12,3867.75,34672.6,6672.12,24956.1,716.25,21188.7,1182.5
139947,75582,121346,42942.9,29166,96492.7,493.58,280.14,4109.25,40407.9,7789.86,26029.4,717,2307.24,1183.3
61730.4,37517,107833,26365.6,18253,94663.5,405.42,191.98,2028,6480.24,2474.94,8365.5,608.25,1889.16,1184.2
116925,69600,110098,26704.9,19296,90699.1,1044,256.36,3194.25,32781.1,5926.44,12866.1,548.25,11544.8,1184.8
128804,79235,106535,25353.9,19155,86744.6,546.94,450.66,4430.25,36013.4,7821.06,38983.6,816,3065.4,1185.2
78478.1,42446,121169,35252.9,23150,99798.4,945.98,215.76,3393,29530.8,5556.72,12405.9,546,5911.62,1185.2
71108.3,44307,105179,16524.3,12835,84373.7,756.9,120.64,2415.75,20287.8,3870.36,4335.24,443.25,5874.18,1185.5
118213,69570,111359,27075.4,19938,88996.4,948.88,399.62,3338.25,31234.3,6101.16,23924.2,593.25,10285.1,1186.7
50211.9,23503,140011,40319,25691,102851,1557.3,349.74,6624,80270.6,12983.1,15118,863.25,17224.7,1187.4
38522.7,18419,137066,36259.9,23175,102538,1151.3,373.52,4518.75,29837.3,6735.3,16015,1055.25,7694.7,1187.7
52037.7,29021,117513,24221.3,17533,90536.1,1072.42,214.02,3341.25,30709.4,5981.82,8276.58,586.5,5650.32,1188.2
122250,73449,109079,40451.6,30061,88188.5,480.82,122.96,2228.25,5198.7,2449.98,11483.9,708.75,1885.26,1188.6
105975,57667,120436,36348.8,24291,98067.3,384.54,207.06,3859.5,21414.9,5096.52,10933.3,946.5,2673.06,1188.8
104791,59617,115195,27557.4,19813,91152.4,328.28,138.04,3026.25,26974.7,5211.96,11532.3,560.25,1918.02,1189.2
116997,65727,116657,41463.2,24623,110358,635.1,292.9,5103,51154.7,9559.68,18258.2,990.75,3681.6,1189.5
55796,29908,122263,29949.7,20452,95970.1,2106.56,483.72,4071.75,37074.2,7335.12,20960.2,726.75,16637.4,1189.7
112984,63271,117029,28877.2,19859,95296.5,848.54,247.08,2826,24599.6,4520.88,10551.1,544.5,7508.28,1189.7
87857.4,59990,95979.7,28112,18669,98684.8,657.72,186.76,3964.5,38090.5,7065.24,12044,677.25,6070.74,1190.5
100050,54959,119305,23634.8,16219,95500.9,307.98,150.22,3234.75,32384.8,5562.96,9323.34,573,1822.86,1190.9
101300,50482,131508,67912.3,44454,100119,718.04,279.56,5022,40431.3,7966.92,20608.4,852.75,2708.16,1191.6
128855,71026,118895,29686,21250,91553.1,1017.32,256.36,4554.75,41459.3,7634.64,15211.6,783,7217.34,1191.7
124498,74831,109034,43065.4,29707,95005.6,270.28,204.16,4347.75,48830.3,8825.7,22381.3,672,2247.18,1192.5
102242,56043,119561,29472.3,20559,93949,1456.96,378.74,6727.5,82637.9,13075.1,11917.6,832.5,15538.4,1193.2
166947,88188,124065,47748.5,32332,96784.7,2889.56,693.68,6410.25,73125,12806,35723.2,915,30573.7,1193.3
71108.3,34075,136762,44144.1,27515,105144,456.46,185.6,6723.75,85622.2,13718.6,16798.9,816.75,2830.62,1194.3
111508,59620,122573,47739.9,31920,98016.4,703.54,216.92,4489.5,28695.4,6507.54,17812.9,1014,3083.34,1194.5
58975,39728,97286.3,31320.1,26404,77738,366.56,124.12,1685.25,5801.64,2167.62,12539.3,558.75,1992.9,1194.7
116302,63092,120808,46514.5,32080,95024.2,211.12,195.46,2879.25,25677.6,4870.32,13464.4,556.5,1779.18,1194.8
51142.1,27225,123109,27013,19405,91230.2,444.28,115.42,2682,9310.08,2910.18,5113.68,622.5,1993.68,1195.2
111270,62473,116725,43130.9,30953,91319.9,335.24,107.88,2742,15845.7,3733.08,8532.42,577.5,1794,1195.2
58679.9,33355,115294,20897,14255,96071.9,530.7,224.46,2802.75,19353.4,4399.2,8551.92,578.25,4112.94,1195.6
41414.7,20383,133158,45339.1,29775,99793.1,1062.56,263.9,3897,26151.1,6118.32,19797.2,856.5,6520.02,1195.7
107762,60565,116606,20582.6,15349,87882.2,116.58,89.32,2808,26055.9,5101.2,11077.6,492,1796.34,1196.1
74364.1,51150,95279.1,27170.5,20170,88282,171.68,110.78,1578.75,3321.24,1628.64,3667.56,471.75,1231.62,1196.2
63073.4,31470,131350,36524.3,24174,99017.8,881.02,197.78,4998.75,38115.5,7542.6,8125.26,915.75,2980.38,1196.3
70766.2,40094,115672,37934.5,26330,94419.9,594.5,248.24,5203.5,66508.3,10746.1,20461.7,583.5,5216.64,1196.9
146237,81546,117526,49799.1,31102,104933,850.86,201.84,6812.25,81795.5,14040,16763,1031.25,3793.92,1197
74172.4,35220,138017,46236.1,28848,105038,897.26,245.34,2562.75,13650,3022.5,5471.7,630.75,8207.16,1197.6
88936.5,51855,112401,35771.6,23387,100241,3439.98,535.34,7546.5,95130.4,15756.8,23254.1,972.75,31008.9,1198.5
85606.6,52374,107120,21574.8,16086,87897.9,1466.24,475.02,3027,21589.6,4705.74,23981.1,567.75,11395.8,1199.3
55979,37799,97056.5,36558.6,27923,85804,795.18,67.28,2981.25,17903.3,4212.78,4945.98,713.25,3719.82,1199.4
86230.1,51668,109375,40670.8,25604,104101,1927.34,468.06,5078.25,45733.7,8985.6,25612.9,840.75,18396.3,1203
93914.8,52216,117872,27504.4,20332,88654.6,878.12,173.42,3265.5,28180.6,5298.54,10501.9,644.25,5514.6,1203.1
95712,51659,121423,29194.6,20287,94311.6,312.62,261,2743.5,18894.7,4063.8,13427.7,568.5,3729.18,1203.5
52005,31302,108881,19858.8,15366,84697.8,360.76,56.84,1446,2941.38,1770.6,4647.24,465.75,1873.56,1203.8
82780.5,49479,109645,32355.2,20835,101772,1691.86,591.02,3996.75,29462.2,6977.1,23633.2,756,14397.2,1203.8
57653.8,34278,110228,26978.6,19590,90253.8,616.54,192.56,3072,26683.8,4992.78,11322.5,651.75,4003.74,1203.9
75509.2,37435,132191,41289.3,26255,103064,1753.92,320.16,3141,8532.42,3264.3,16446.3,740.25,16102.3,1204.8
145719,81063,117807,33323.9,23895,91396.4,1748.12,359.6,4140.75,40840.8,7708.74,20201.2,692.25,19393.9,1204.9
91084,53657,111249,25749.4,19021,88718.3,1305,238.38,2812.5,21007,4544.28,9392.76,569.25,9239.88,1206
118085,76243,101502,76168.6,54531,91540.3,414.12,193.72,3285.75,10339.7,3474.12,9569.04,1173.75,2867.28,1206.2
55857.9,33635,108836,14702.2,10995,87633,697.74,329.44,2309.25,11446.5,3159.78,10732,543,6182.28,1206.3
62547.1,33823,121192,28126.8,19199,96011.1,451.24,234.9,2877,16029.8,4411.68,20231.6,722.25,2828.28,1206.4
105037,61162,112549,19841.6,15146,85853.8,745.88,88.16,2690.25,22762.7,4431.18,9534.72,525,5694.78,1206.4
109730,64678,111185,29344.4,21618,88958.9,1361.84,204.74,2745,28129.1,4768.14,5969.34,435,12568.1,1206.7
99872.3,58047,112757,27339,19355,92569.8,1825.84,366.56,4527,51353.6,8852.22,21014.8,600,15598.4,1207
103421,50357,134595,63465.5,34929,119078,437.32,174,5893.5,57613.1,10576.8,16091.4,1050,3358.68,1207.8
48421.4,27747,114367,27474.7,19667,91553.5,765.6,185.02,3186.75,26023.9,5140.2,4831.32,611.25,5671.38,1208.3
60938.2,29425,135723,31674.2,21617,96026.4,1681.42,302.18,3757.5,28460.6,5846.1,16878.4,669,16423.7,1209.3
107634,58012,121594,50552.6,28268,117200,857.24,218.66,3342.75,15298.1,4202.64,14861.3,882,4187.82,1209.4
52704.8,37596,91873.1,15780.2,13084,79040.8,445.44,162.98,1328.25,8765.64,2079.48,7168.2,268.5,3061.5,1209.4
89997.3,62642,94155.1,20174.7,15442,85621.6,99.18,227.94,1790.25,12520.6,2810.34,11221.9,351.75,1171.56,1210.1
112129,59915,122648,45914.7,26856,112044,1975.48,225.62,5264.25,42157.4,8540.22,9611.16,989.25,13096.2,1210.3
57946.9,39696,95667.2,23420.3,18116,84724.6,325.96,135.72,3150.75,35429.2,5952.18,7865.52,504,4212,1210.5
83950.8,45805,120113,26576.2,18185,95776.5,756.9,206.48,3217.5,28679.8,5584.8,13663.3,487.5,5839.86,1210.7
112983,60268,122858,39081.1,25592,100079,1092.72,430.36,6420,73020.5,12886.4,22741.7,834,6112.86,1210.8
103870,57528,118329,54270.8,34328,103609,2622.76,537.08,6455.25,70589.2,12079.9,33999.4,992.25,22362.6,1211.6
94012,54981,112060,26463.1,20145,86090,1087.5,164.14,2677.5,13110.2,3577.08,9640.8,685.5,7474.74,1212.2
92735,48503,125301,43496.7,29047,98137.5,1511.48,520.84,6299.25,65141.7,11909.8,26494.3,1035,17915.8,1212.4
143551,87491,107528,42751,29731,94236,422.24,190.82,3353.25,21308.8,5071.56,13263.9,740.25,2667.6,1212.5
52354.6,35230,97391.7,30802.2,21914,92117.1,1621.1,298.7,3512.25,11822.5,4070.04,11398.1,924.75,9207.9,1212.8
44131.3,23014,125671,39714.5,24338,106941,979.04,219.82,3144,9155.64,3607.5,15022.8,867.75,7317.18,1212.9
114424,67830,110554,32189,23986,87948.8,526.06,307.4,2142,9836.58,2778.36,16950.2,463.5,1858.74,1212.9
74942.1,51050,96207.8,33289.6,24542,88895.3,1546.86,465.74,3209.25,27746.9,5631.6,21843.9,612,20071,1213
46426.3,25506,119289,18166.2,13366,89072.3,599.14,167.62,2910.75,32322.4,5509.14,9267.18,440.25,4159.74,1213.6
84820.5,48155,115435,21482.8,15903,88530.1,1264.98,247.08,3615,24735.4,5644.08,17014.1,653.25,9007.44,1213.6
134229,71864,122409,53029.1,31340,110891,649.02,294.64,4062,21882.1,5868.72,23042.8,1008.75,3483.48,1213.7
143436,78063,120419,35028.2,24287,94520.1,676.28,286.52,4437.75,49746.8,9123.66,28503.5,659.25,3322.02,1213.9
62909.5,41170,100142,14922.2,12502,78222.7,205.32,132.24,1302,8270.34,2021.76,10524.5,268.5,1031.16,1214
88414.3,48896,118503,37267.6,26112,93534.4,1620.52,516.2,4284.75,33417.5,7601.88,27675.2,907.5,13635.2,1214.1
133908,70472,124528,47310.9,25164,123214,1087.5,363.08,8364,100984,16557.8,26282.1,1124.25,8920.86,1214.9
115629,64635,117241,44938.9,29791,98859.3,379.9,209.38,3357.75,30620.5,5995.86,19192.7,625.5,2070.9,1215.2
94061.7,50583,121868,67913,46979,94739.1,1035.88,171.68,3476.25,16552.4,5027.88,15242,1138.5,3867.24,1215.4
47505.5,20338,153079,46350.7,28230,107603,2079.88,472.12,6911.25,78178.6,13736.6,31355.2,1039.5,18475.9,1215.8
78625,48700,105806,20272.2,15244,87152.9,731.38,69.6,2157.75,15276.3,3464.76,4103.58,488.25,6113.64,1216
81002.3,40572,130843,37632.7,24072,102455,1124.62,364.24,4776,34271.6,7485.66,16479.1,862.5,10979.3,1216
117315,61147,125736,47495.8,31151,99922.4,326.54,207.06,3717,15615.6,4568.46,15986.1,829.5,2797.08,1216.3
115586,68731,110213,27445.1,19935,90225.3,519.1,51.62,2463,17329.3,3952.26,10121.3,556.5,1719.9,1217.8
74878.9,40381,121524,30046.4,20173,97611.6,673.96,98.6,4144.5,21344.7,5662.02,9175.14,958.5,4577.04,1218.7
61252.4,36178,110958,21939.1,16022,89739,1414.04,161.24,2768.25,23103.6,4641.78,10534.7,456,9494.16,1219.7
100198,59239,110849,20102.2,14567,90438.3,336.98,121.8,3062.25,24899.2,4778.28,5930.34,581.25,2568.54,1222.7
41563,21766,125143,31345.9,21734,94519.3,625.24,97.44,2268,15606.2,3160.56,7690.8,483.75,5811,1224.7
57594.6,29898,126247,31004.2,21754,93403.2,245.34,42.34,1929,4410.9,1890.72,3826.68,573,2871.18,1224.8
60475.8,31799,124637,20439.1,14531,92182.1,730.22,267.96,3046.5,23208.1,5399.94,15128.1,675,3461.64,1224.9
142155,79021,117896,46658.8,33881,90252.1,1662.86,398.46,5369.25,50894.2,9356.1,22293.2,1326.75,17982.9,1226.2
50320.7,29162,113086,19550.7,13758,93129.4,809.1,228.52,1855.5,13897.3,2833.74,7803.12,379.5,6134.7,1226.3
119124,61986,125947,32781.8,22898,93824.4,1078.22,285.94,4537.5,44328.2,8455.2,21518.6,819.75,10690.7,1227.8
41562.3,24992,108988,19269.9,14240,88684.8,320.16,152.54,2691,23531.8,4474.86,8112.78,484.5,2871.96,1229.1
91522.6,51599,116243,26085.5,19659,86959.8,1016.16,214.02,3600.75,20378.3,5442.06,10874.8,930.75,3885.96,1230.3
125002,73143,112002,31653.2,21859,94900.2,426.88,127.02,5580.75,77005.5,11769.4,7215.78,618.75,2477.28,1230.7
60518,36171,109649,32747.5,19951,107571,640.9,276.66,6216.75,75187.3,12868.4,22982.7,833.25,3156.66,1231.2
62358,35246,115948,121395,92558,85953.8,737.18,339.88,3219.75,6169.8,3291.6,20177,2600.25,2585.7,1231.7
107816,59423,118907,77826.1,56239,90691.7,1325.3,228.52,3306,8373.3,3974.1,12585.3,1122.75,3341.52,1231.8
99324.9,62180,104686,27375.7,19584,91610.1,205.9,49.88,1828.5,7426.38,2190.24,7048.08,539.25,2200.38,1232.4
52495.3,33329,103223,18338.6,14437,83247,765.6,160.08,2277,9657.96,2863.38,8539.44,606,3625.44,1232.5
75040.7,42744,115054,25007.6,18780,87268.2,928.58,182.7,2862.75,20379.8,4305.6,10193.8,587.25,7208.76,1232.6
89219.4,46785,124978,39435.2,26645,96994.9,1103.74,323.64,4062.75,25619.9,6215.04,16199.8,887.25,10975.4,1232.7
80289.6,44031,119504,34565.7,22511,100631,631.62,157.76,3065.25,15333.2,4527.9,13026.8,734.25,2276.82,1233.1
54253.8,33366,106563,27662.7,19126,94787.3,675.12,190.82,2325,13277.2,3193.32,7216.56,538.5,5717.4,1233.1
81585,46411,115205,28445,20059,92934.5,202.42,151.38,2089.5,12678.9,3263.52,13269.4,488.25,1511.64,1233.9
89596.8,46143,127253,32742.8,22299,96230.1,741.82,247.66,3464.25,31770.2,5959.98,8916.18,714,6231.42,1234.3
89238.4,51539,113474,43124.6,27959,101084,626.4,230.26,3640.5,29952,6242.34,11695.3,753,2498.34,1234.9
75879.8,40197,123712,39120.1,25457,100710,1654.16,392.66,4684.5,34477.6,7961.46,25652.6,1076.25,12240.5,1235.1
82404.4,52324,103212,33107.1,20144,107710,1716.22,417.02,3887.25,35401.1,6786,13806.8,650.25,16729.4,1235.4
105536,56718,121944,28508.2,20746,90056.6,1304.42,364.82,3858,42219.8,7360.86,15100.8,474,13638.3,1236.6
92050.2,53162,113476,37082,27854,87248,2341.46,580,4143.75,22798.6,6797.7,24252.5,1089.75,15534.5,1236.7
83562.5,42977,127425,41425.8,27057,100339,383.38,81.78,2818.5,14151.5,3509.22,7658.82,696.75,2294.76,1237
82474.5,47438,113939,31904.3,22974,91010.8,454.14,152.54,2385.75,9421.62,2975.7,7115.16,705,3524.04,1237.7
49098,27867,115466,28278.1,20523,90300.4,1694.76,290.58,3846.75,37425.2,6613.62,14920.6,612,16997,1237.9
86933.9,50646,112493,29655.6,19510,99616.1,254.62,135.14,5243.25,61780.7,10235.9,9295.26,600.75,3320.46,1237.9
68200.6,42179,105967,16100,12631,83534.8,322.48,95.12,2035.5,18071.8,3325.14,7161.96,371.25,2070.12,1238.5
40572.9,20720,128329,30110.3,19492,101237,1342.12,372.36,3817.5,34571.2,6736.08,22097.4,674.25,9692.28,1239.2
155657,83027,122865,34725.6,23075,98625.2,708.76,176.32,3141,21868.1,4843.8,12655.5,708.75,3465.54,1239.5
80365.1,43253,121767,34638.2,22257,101993,569.56,177.48,4006.5,21832.2,5573.88,8264.88,939,3635.58,1239.9
89392.8,47430,123518,47406.1,30150,103045,2234.74,563.76,6090,57018,11141.5,29778.1,1064.25,24576.2,1240.1
77696.8,43306,117580,28969.2,20522,92511.7,1317.76,263.32,4902,58610,9871.68,18784,624,11225.8,1240.3
107332,50954,138048,39117,24970,102666,365.98,361.34,4129.5,37745.8,7597.98,31129.8,734.25,2787.72,1242
81563.3,51246,104307,22952.3,18202,82639.3,634.52,216.34,1678.5,5810.22,2286.96,10015.2,482.25,3126.24,1244.3
86297.4,52308,108121,16147.6,12112,87371.7,312.62,230.84,2505,21815,4591.08,16477.5,453,1468.74,1246.2
90971.1,54043,110317,26277.4,19899,86542.9,522.58,324.8,3570.75,34713.9,7127.64,21609.9,591.75,4249.44,1246.5
115089,65782,114659,25699.4,18162,92734.2,454.72,122.96,3957,41027.2,7576.92,18025.8,705.75,2707.38,1247.1
67249.3,34262,128634,31759.3,22738,91537.3,753.42,179.22,3192,13985.4,4269.72,9717.24,811.5,7413.12,1248.7
97992.8,63859,100566,17610.1,13943,82772.2,624.66,103.82,1955.25,16862,3020.16,4187.82,390.75,6207.24,1250.7
62885,32680,126109,24607.4,17000,94863.1,803.3,138.04,2147.25,11467.6,3038.88,7814.82,553.5,4676.88,1250.7
110158,75939,95067.3,19578,16019,80096.4,693.1,183.86,2051.25,13724.1,3104.4,7144.8,412.5,8054.28,1250.8
44255.1,26958,107586,18021.9,14458,81690.6,428.62,51.04,1965,3785.34,2023.32,1911.78,557.25,2372.76,1251
108973,56272,126914,36694.3,23296,103228,566.08,267.38,3843,38011.7,7000.5,15487.7,732.75,2295.54,1251.1
42366,27518,100898,28399.8,18266,101895,1445.94,402.52,3354.75,26144.8,5458.44,16461.1,737.25,11617.3,1251.3
128756,66943,126050,37249.7,26971,90511.8,533.6,306.82,4286.25,38995.3,7764.12,18764.5,877.5,2137.98,1253.6
59764.5,33723,116144,18795.7,13739,89656.6,342.78,132.24,2623.5,19749.6,4106.7,13249.9,459,1819.74,1254.7
126501,67958,121993,32504.9,22790,93472.7,345.1,236.64,2139.75,11196.9,3265.86,16182.7,577.5,1850.94,1254.9
76340.2,45010,111154,45701,27330,109589,208.8,226.78,4192.5,46616.7,8017.62,17236.4,600.75,2198.82,1255.2
75435.1,38499,128412,35475.2,24435,95146.4,281.3,131.08,2853.75,17592.9,4064.58,12011.2,743.25,2131.74,1255.3
85973.8,50760,111000,21370.4,15996,87555.2,832.3,330.02,1686,18219.2,3477.24,18034.4,288.75,8026.98,1255.9
91828.6,52926,113707,41185.6,27834,96972.7,728.48,263.9,4489.5,48476.2,8556.6,17695.9,740.25,3950.7,1256.4
108820,58394,122130,30079.9,21306,92524.1,1163.48,273.76,4909.5,52834.9,9328.02,15726.4,816,11249.9,1256.4
68642.6,33795,133113,31494.1,21863,94405.8,760.38,145.58,3639,37523.5,6864.78,7626.06,600.75,7748.52,1256.8
98440.9,54483,118412,30068.2,19491,101101,711.66,324.8,3025.5,14880.8,4144.14,22112.2,731.25,2405.52,1256.9
152739,88082,113643,30733.6,22614,89066.7,390.34,152.54,2537.25,13065.8,3563.82,9268.74,612,2254.98,1257.1
48969.5,27934,114887,26260.3,18266,94218.4,1724.92,287.68,5058.75,64602.7,10342,9686.82,708.75,16350.4,1257.5
149025,79200,123315,34293.5,22912,98090.8,326.54,433.84,4357.5,38930.6,8271.12,41146.6,785.25,3471,1257.7
113113,63527,116690,33394.9,22295,98164.1,737.18,339.3,3180.75,24729.1,4946.76,16092.2,696,3925.74,1258.1
94697.5,51635,120192,32555.6,22439,95083,961.06,258.1,3846,26449,5791.5,12693.7,879.75,8601.84,1258.1
103444,59793,113379,27093.3,19381,91614.8,964.54,342.78,5506.5,78206.7,12688.3,20570.2,519,9538.62,1258.4
125185,69815,117513,38883,27635,92210.5,1403.6,391.5,4520.25,32818.5,7188.48,24540.4,772.5,14927.6,1258.5
44884.8,25109,117152,21513.2,15265,92360.8,325.96,70.76,1988.25,12415.3,3002.22,9347.52,408.75,3861,1258.6
83342.2,44788,121950,36565.6,26176,91548.1,769.66,101.5,3006,14717,3972.54,6697.08,899.25,5148,1259.3
66325.8,36201,120072,30579.1,22297,89879,1169.28,180.96,3753,18506.3,4457.7,9252.36,634.5,8071.44,1259.6
54310.2,29722,119752,30651.7,17966,111810,1049.22,164.72,3028.5,27912.3,4918.68,7395.96,556.5,8381.88,1259.9
106338,60520,115151,28118.2,20796,88611.1,1091.56,240.7,3876.75,40544.4,7339.8,10381,552,10188.4,1260.9
101032,55023,120335,40084.2,27359,96018.1,735.44,158.92,4005,23074.7,5725.2,7009.86,961.5,6555.12,1261
82630.2,40826,132642,55065.7,34138,105712,1627.48,499.38,7170.75,78941.5,13971.4,33905.8,1009.5,19886.1,1261.4
151277,84499,117328,44178.4,30355,95380.6,1711.58,487.2,4679.25,36933,7504.38,19581.1,824.25,17381.5,1261.5
65223.6,34464,124028,22809.5,15972,93591.7,417.02,135.72,2299.5,12310,2934.36,7349.16,606.75,1620.06,1261.5
114791,64656,116353,72572,41332,115070,810.84,292.32,5756.25,53096.9,10017.5,20567.8,1101,4126.98,1261.8
110822,60355,120335,30290.5,21783,91131.6,823.02,170.52,5877,77138.9,12327.1,12902,667.5,6951.36,1262.1
99181.4,54277,119755,40181.7,26597,99009.2,751.1,232,3476.25,23038.9,5355.48,10663.4,954.75,5246.28,1262.1
177086,101223,114653,37251.2,24359,100222,654.24,316.68,2922.75,8012.16,3853.98,25573.1,944.25,3028.74,1263
97210.8,63564,100227,38255.9,26028,96324.6,1426.22,171.1,3759.75,26981,5987.28,8959.08,824.25,8314.02,1263.6
92721.4,60244,100866,16082.8,12468,84536.7,1035.88,185.02,2244,10131.4,2770.56,8925.54,519,6950.58,1264.1
90693.6,50927,116710,24251.8,16475,96471.2,400.2,203.58,2685,13430,3308.76,7736.04,625.5,2391.48,1265.3
64765.9,32261,131568,36390.9,24309,98108.3,218.66,227.36,2868,20446.1,4496.7,11139.2,602.25,1839.24,1265.8
39913.3,17224,151867,41916.4,26172,104961,663.52,89.9,3510,12734.3,3745.56,5057.52,952.5,2761.98,1266.4
69629.3,39760,114769,23453.8,17575,87457.7,602.62,162.98,3617.25,35548.5,6162,6284.46,722.25,7646.34,1266.7
87553.4,47162,121664,35632.7,22298,104728,500.54,244.18,2941.5,13382.5,3985.02,14912.8,813,2712.84,1267
153551,79083,127247,54966.6,31083,115893,665.26,412.96,5275.5,53869.9,10188.4,26882.7,850.5,3137.94,1267.4
40168.3,25102,104871,29969.2,19754,99425.9,2036.38,436.74,5097,56871.4,9851.4,17144.4,716.25,20916.5,1267.4
94072.6,53839,114511,29211.8,20587,92991.8,1246.42,229.68,3141.75,27998.9,5404.62,14525.9,561,12058.8,1268.1
64838,40554,104779,24325.9,17946,88834.3,619.44,261,2205,13158.6,3275.22,12007.3,525,3756.48,1268.3
100536,55097,119584,28682.2,20697,90820.6,156.6,215.76,3471.75,32091.5,6166.68,15247.4,582,1921.92,1268.4
42272.2,26220,105658,13257.7,10284,84486,236.64,74.24,1378.5,10007.4,2008.5,1903.98,303,764.4,1268.9
62102.4,41059,99124.2,15302,11923,84109.2,75.4,106.72,949.5,4448.34,1269.06,4437.42,258.75,756.6,1269.2
97522.9,48232,132511,58857.2,29468,130897,742.4,218.08,3728.25,22276,5539.56,16096.9,978.75,3584.88,1269.3
61711.4,41120,98354,20761.3,15108,90058.9,67.86,131.08,1160.25,5628.48,1559.22,7364.76,270.75,805.74,1269.9
89772.9,47515,123821,25983.4,18831,90427.8,386.86,216.34,2195.25,10882.6,2923.44,8640.06,554.25,4279.08,1269.9
126844,77085,107840,28936.4,21465,88347.5,414.12,142.68,2351.25,15672.5,3883.62,11124.4,558,1505.4,1270.4
103882,59380,114652,28082.3,20772,88600.3,2250.98,568.98,4452.75,52873.1,8848.32,20443.8,646.5,32212.4,1270.7
59748.9,34126,114743,25102.7,18382,89497,81.2,88.74,2336.25,20115.4,3765.06,2893.02,407.25,1152.06,1273
106567,65995,105826,39458.6,26571,97322.7,744.14,215.76,4378.5,36986,7153.38,11099.4,935.25,7443.54,1273.3
64574.2,32835,128885,42401.6,27907,99574.7,810.84,330.6,3650.25,13930,4384.38,16270,858,9707.88,1273.5
83949.4,38095,144421,44161.3,26159,110637,905.38,337.56,5937,57820.6,10662.6,23568.5,969.75,3695.64,1273.9
70357.6,42487,108526,30058.1,22355,88118.4,897.84,203.58,2838.75,18305,4027.14,12611.8,600,7283.64,1274.3
100020,63851,102659,45185.4,37439,79095.9,370.04,100.34,2827.5,14228.8,3538.86,8948.16,1087.5,1846.26,1274.4
86128.1,45177,124942,28481.7,20377,91602.1,314.36,198.36,2912.25,28632.2,5642.52,12826.3,556.5,1965.6,1274.8
63748,34738,120266,30076.8,21634,91111.8,1325.88,334.08,4686.75,64583.2,10436.4,20089.7,508.5,16126.5,1275.7
75534.4,50039,98927.3,22532.6,17939,82317.8,912.92,238.38,1971.75,4292.34,2132.52,4390.62,525,9107.28,1275.8
59924.3,40450,97087.8,23889.1,17314,90423.5,709.34,91.64,2109.75,11499.5,2711.28,6540.3,468.75,4310.28,1276.6
118406,62565,124028,26562.1,18001,96704.4,493,328.28,4625.25,52886.3,9197.76,13709.3,684.75,2448.42,1279.8
85556.9,48074,116634,30944.2,22302,90931.6,1028.34,226.78,3342.75,22278.4,4754.88,8169.72,755.25,6278.22,1280.1
64600.7,33842,125101,30796,20882,96649.9,912.92,229.68,3420.75,22382.9,4808.7,9438,701.25,8610.42,1280.4
129271,78636,107736,23028.7,17084,88340.6,316.68,94.54,2691,27297.7,4960.02,11588.5,454.5,1467.18,1281.4
76070.9,44033,113219,20475,15761,85137.3,241.86,61.48,1656.75,12656.3,2676.18,7456.8,366,1254.24,1281.5
40741.5,21866,122109,38417.3,22650,111158,1018.48,206.48,3256.5,7665.06,3075.54,7893.6,967.5,7680.66,1282.7
99798.8,53351,122592,24017,17143,91814.5,1204.08,197.2,3501.75,23288.5,5645.64,14351.2,761.25,4666.74,1283.7
68667.8,38419,117135,36510.2,26407,90609.9,977.3,247.66,3444.75,21017.9,4871.1,11807.6,758.25,10491,1284
52950.2,29810,116409,30131.4,22118,89279.8,440.8,208.8,2160.75,13564.2,3038.1,6708,402.75,4223.7,1284.5
115383,58166,130003,39274.6,26274,97963.7,1287.6,327.7,4470.75,41990.5,8271.9,19104.5,864,14130.5,1285.4
124773,78230,104527,43804,34514,83176.1,918.14,74.82,3771.75,28925.5,5742.36,6389.76,973.5,6569.94,1285.4
60347.3,27647,143051,46607.3,27151,112499,2629.72,505.18,4872,40957.8,7887.36,18892.4,860.25,26030.9,1285.5
54701.2,30466,117669,27473.2,20642,87224.2,1745.8,336.98,3516,37989.1,6364.02,6712.68,636.75,13146.1,1286.4
98695.2,62079,104191,37684.9,27515,89759,334.66,227.94,1801.5,7743.06,2707.38,17584.3,484.5,1893.06,1286.4
95775.3,45687,137385,42113,27319,101026,836.36,252.3,3638.25,12320.1,4294.68,11525.3,964.5,4392.18,1286.8
