"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
154928,102973,931.48,762.7,1682.25,11929.3,3309.54,27967.7,357,8874.84,461.6
194213,75350.3,8485.4,21009.3,1509,1705.86,1859.52,21408.7,501.75,1705.86,464
113495,41414.1,1913.42,4069.28,840,1175.46,1833.78,25679.2,309,1265.16,464.9
89503,68154.8,2945.82,7146.76,1242,1333.02,1477.32,16323.1,359.25,1731.6,471.2
108720,116576,5014.68,10803.7,1923,2001.48,2391.48,31700,603,3148.08,473.8
81579.6,81878.9,3837.28,9265.5,1185.75,1169.22,1402.44,26781.3,389.25,1958.58,475.7
262143,191482,7167.64,15705.8,4651.5,6842.16,17940,262143,1518.75,9157.2,476.3
164064,86954.4,1241.2,341.62,1131,7049.64,1750.32,14575.1,245.25,14144.5,477.6
223192,145475,1065.46,1505.68,2454.75,13237.4,4645.68,46253.2,604.5,9008.22,478
141919,88671.2,3906.88,8288.78,1929,2161.38,3436.68,76997.7,627,2947.62,482.7
86470.8,61279.1,3259.6,9099.62,844.5,795.6,1261.26,30864.6,281.25,1438.32,482.8
94394.9,46466.9,4075.08,7487.22,1506,1833,2215.98,41209,612.75,2833.74,482.8
146071,89516.7,2901.16,6356.22,1682.25,1876.68,1955.46,14968.2,612.75,2425.8,483.7
244947,159712,1382.72,813.16,2711.25,25637,5285.28,29740.6,433.5,14008.8,486.2
85125.8,82222.1,2059,4837.2,980.25,1039.74,1347.84,29761.7,325.5,1865.76,496.2
100618,78441.5,3293.24,7762.72,1032.75,968.76,1268.28,21674.6,291.75,1411.8,497.1
262143,210662,6152.06,10141.9,3164.25,11024.5,5691.66,87860,771.75,27943.5,499.8
202034,181028,9074.68,20075,3464.25,3470.22,3938.22,57064.8,1199.25,4977.96,501.2
118929,84811.7,604.36,661.2,1292.25,3974.1,2412.54,32228,299.25,1309.62,501.4
178544,154978,6639.84,15536.5,3163.5,3488.16,3449.16,33858.2,1007.25,5301.66,501.6
262143,178980,613.64,886.82,6880.5,92683.5,15625,32164.9,721.5,3138.72,503.1
160502,138869,682.08,1611.24,1800,5596.5,3684.72,57433,369,1625.52,507.5
78171.4,56533.6,4065.8,8649.54,1552.5,1673.1,1840.8,17636.6,542.25,1802.58,508
127688,67838.9,2919.72,5817.4,1830.75,1856.4,2747.94,45876.5,504,3282.24,510.8
82241.2,43027.9,3444.04,7361.36,1339.5,1398.54,1577.94,16416.7,515.25,1510.86,511
155904,136389,6139.3,14704.2,2751,3729.18,3287.7,35535.2,1005.75,4169.1,511.1
85576,56553.9,4190.5,7422.84,1697.25,2072.46,2213.64,30078.4,693.75,2108.34,511.8
262143,262143,1679.1,3085.6,13689.8,166172,30221.1,113758,1584.75,6803.16,512.7
206050,137094,5092.4,12718.8,2610,11441,28133,262143,627.75,36983.7,515.3
82754,53028.3,200.68,150.22,912.75,6633.9,1638.78,8399.82,115.5,725.4,516.4
262143,155717,716.3,519.68,2127.75,5691.66,3127.02,29427.1,594,2183.22,516.6
115175,45501.3,2094.38,5058.18,755.25,672.36,1001.52,12287.3,220.5,1056.9,517.7
160604,79375.9,3673.14,9550.86,1377,1365,1437.54,13980.7,456.75,1381.38,519.3
119766,36454.1,2227.2,3810.6,830.25,829.14,1017.12,11772.5,252,1940.64,519.5
262143,204876,2646.54,4889.98,5018.25,11520.6,5392.92,37114,1341,4619.94,520.2
93659.1,42148.1,1814.82,4221.82,513.75,429,866.58,15835.6,164.25,1336.92,523.5
93164.8,48257,1553.24,4143.52,1340.25,1171.56,1918.8,47874.1,393,3807.18,527.1
122587,172983,834.62,780.1,2097,5028.66,2492.1,22732.3,512.25,5402.28,528.1
194959,197042,3581.5,5438.08,4439.25,5581.68,4910.88,33135.2,1501.5,10218,529
262143,262143,2244.6,3257.86,6001.5,34660.1,11090.8,109588,1153.5,6788.34,529.5
